STORMNET_ID,SUM_pervio,SUM_ImpAcr,Pct_NEW
STMN0864086812,1.678237885,0.586967254,0
STMN0864089110,0.199364553,0.09430412,0
STMN0864089112,1.200459864,0.157140352,0
STMN0864484638,7.775721483,1.25130678,0
STMN0864484641,1.624420247,0.453736583,0
STMN0864484645,0.369606733,0.161395472,0
STMN0864484670,3.810764912,0.736282184,0
STMN0871068019,6.975900981,1.982456459,0
STMN0871068059,1.087349254,0.390106083,0
STMN0871477835,27.51936578,2.866853821,0
STMN0871477840,6.43257775,1.76086159,0
STMN0871477850,1.199696985,0.601225263,0
STMN0871477857,8.170851878,1.85492054,0
STMN0871477861,4.251469629,1.290821309,0
STMN0871477893,0.957971066,0.38247429,0
STMN0871477941,3.165343815,0.486296031,0
STMN0871477952,5.248555057,1.514244769,0
STMN0871477963,5.255854763,2.081826275,0
STMN0871477988,15.92154957,3.973317847,93.1392278
STMN0871478022,15.5074139,3.057936316,0
STMN0871478040,0.531447721,0.20420197,0
STMN0871478053,9.936655479,1.661523315,0
STMN0872074785,2.619703318,1.116401018,0
STMN0872477675,8.453726966,3.875933464,0
STMN0872477691,20.34522895,9.388485416,0
STMN0872477702,18.78089442,2.172198151,0
STMN0872477744,9.628481343,3.179671279,32.26237689
STMN0872477750,0.719671331,0.821422514,0
STMN0872477802,7.291571557,1.537579767,0
STMN0872477804,28.33266759,1.466734587,0
STMN0873075250,4.836122223,1.133989597,0
STMN0873484485,1.558741071,0.709050236,0
STMN0873484512,1.037858452,0.340409483,0
STMN0873484513,7.711258272,2.147940229,0
STMN0873484519,2.174792541,0.176483814,0
STMN0873484568,0.010168247,0.04874055,0
STMN0873510939,3.707644547,0.738214563,0
STMN0873510946,7.897640759,2.136823928,0
STMN0873511391,11.1090905,2.048783998,0
STMN0874484369,1.010700687,0.306827583,0
STMN0874484409,1.22861411,0.664985815,0
STMN0874484413,2.529250236,0.951634017,0
STMN0874484443,1.243100366,1.035685153,0
STMN0874484454,2.817356272,0.870104432,0
STMN0874484458,0.414237026,0.258972849,0
STMN0874484466,6.163766422,1.221284046,0
STMN0874484469,11.72882536,3.24426121,0
STMN0881074863,9.640780578,3.303525633,0
STMN0881083126,2.336831933,1.068069636,0
STMN0881477111,5.291993557,7.543595897,0
STMN0881477114,1.128828934,1.24598349,0
STMN0881477134,22.91838912,7.138281234,87.83372904
STMN0881477139,1.505553985,0.845007831,0
STMN0881477143,3.090131993,1.242562864,0
STMN0881477147,18.77882847,11.07776514,6.799140941
STMN0881477148,2.705648655,2.601769079,0
STMN0881477151,1.905908623,1.278616976,0
STMN0881477154,7.428327242,3.332785689,22.06691368
STMN0881477157,0.843321237,0.790616235,0
STMN0881477159,5.051657352,2.456698998,0
STMN0881477163,1.531678333,0.936556734,0
STMN0881477166,2.575049185,1.556897433,0
STMN0881477169,6.327003061,3.888645859,0
STMN0881477171,2.568255012,1.287392548,0
STMN0881477173,11.51578077,5.926076761,0
STMN0881477175,18.71433026,10.41983698,0
STMN0881477176,6.545532508,4.487291443,0
STMN0881477185,8.58198435,4.344682029,0
STMN0881477199,19.50539259,9.133595467,0
STMN0881477200,1.149367529,0.663107373,0
STMN0881477203,7.434401017,3.217950488,0
STMN0881477206,9.427881013,3.095343727,0
STMN0881477247,1.500613775,1.098586476,0
STMN0881477250,2.638419473,0.972255255,0
STMN0881477275,2.379156295,0.522197006,0
STMN0881477417,0.577979451,0.454646552,0
STMN0881477439,0.441341332,0.540102942,0
STMN0881477576,2.779151668,1.758224101,0
STMN0881477659,3.621450672,1.716700009,0
STMN0881477660,1.094086048,0.630858893,0
STMN0881477668,14.04758029,10.46226196,0
STMN0881477671,6.193657476,4.835406016,0
STMN0882084894,10.91220958,7.443728679,0
STMN0882476291,0.52433169,0.572692739,0
STMN0882476298,0.691749402,0.321411821,0
STMN0882476300,1.474400797,0.785383507,0
STMN0882476302,1.77771672,1.174907951,0
STMN0882476304,22.10191831,8.85336581,0
STMN0882476307,0.481800495,0.895036166,0
STMN0882476311,0.699147393,0.963479344,0
STMN0882476312,0.995553384,1.231807021,0
STMN0882476321,4.696962213,1.551150188,0
STMN0882476322,0.855195014,0.751511997,0
STMN0882476326,0.944236416,0.504836321,0
STMN0882476328,0.571679483,0.43924294,0
STMN0882476330,4.349636991,1.915449703,0
STMN0882476332,0.432537556,0.473189533,0
STMN0882476335,1.808394545,1.255382599,0
STMN0882476343,2.126189903,1.728688638,0
STMN0882476345,1.388523485,1.004687345,0
STMN0882476346,5.65716025,3.659585247,0
STMN0882476351,23.73808999,12.84705207,0
STMN0882476352,5.267324025,3.715458928,0
STMN0882476362,2.954297877,1.477730287,0
STMN0882476372,2.155405706,2.761776345,0
STMN0882476383,0.719776523,0.62313741,0
STMN0882476390,2.000072389,1.003955067,0
STMN0882476397,5.880403621,4.344382651,0
STMN0882476401,7.489927967,3.598286215,0
STMN0882476405,0.477619837,0.586239891,0
STMN0882476410,20.60351905,10.14572323,0
STMN0882476414,6.30146271,3.112515263,0
STMN0882476416,7.502393987,3.904861553,0
STMN0882476433,4.00187556,1.874686571,0
STMN0882476434,7.63209147,4.163222005,0
STMN0882476442,0.189305142,0.157515642,0
STMN0882476460,1.22154971,0.427591845,0
STMN0882476467,0.364634374,0.257966262,0
STMN0882476469,0.561565952,0.251834889,0
STMN0882476477,0.26176148,0.237297334,0
STMN0882476479,0.877668287,1.14914285,0
STMN0882476610,0.710144015,0.606775905,0
STMN0882476671,0.442007798,0.376535039,0
STMN0882476684,1.238092839,0.87608844,0
STMN0882476697,8.4664178,1.924038816,0
STMN0882476703,1.861581473,0.038135227,0
STMN0882476709,7.097088826,6.192627844,0
STMN0882476851,32.48217729,16.00067201,0
STMN0882476880,1.24522014,0.584626989,0
STMN0882476888,0.696881524,0.305502925,0
STMN0882476893,3.548323731,3.994260196,0
STMN0882476899,1.030028276,0.32822674,0
STMN0882476943,11.33113303,3.398141517,1.94238253
STMN0882476945,0.229314514,0.288251985,0
STMN0882476950,45.36240811,21.7298289,0
STMN0883058864,0.952618992,1.479055093,0
STMN0883058870,2.369475906,2.714118378,0
STMN0883483992,1.438523657,1.594855283,0
STMN0883483998,1.796602818,1.661173514,0
STMN0883483999,2.35571047,1.555694608,0
STMN0883484008,9.982229262,6.026462066,0
STMN0883484009,1.36321171,0.785062957,0
STMN0883484010,3.772756769,2.956855016,0
STMN0883484015,1.57428846,2.08984898,0
STMN0883484019,4.864288184,4.435103987,0
STMN0883484020,2.950043436,0.924233506,0
STMN0883484026,16.89265602,0.922719037,0
STMN0883484027,3.538611537,2.722952145,0
STMN0883484033,1.211543318,0.995899996,0
STMN0883484039,0.851117565,0.855154794,0
STMN0883484041,0.824895141,0.859582297,0
STMN0883484047,0.661300682,0.454284987,0
STMN0883484050,25.76326056,7.390341311,0
STMN0883484058,14.68669831,1.881793004,0
STMN0883484060,2.283008033,1.615043838,0
STMN0883484066,5.193363253,1.372482322,0
STMN0883484067,3.500533494,2.565245826,0
STMN0883484074,3.270516537,0.998936287,0
STMN0883484075,5.352991893,1.407787153,0
STMN0883484079,2.542628665,0.960270067,0
STMN0883484104,2.443814985,0.657150487,0
STMN0883484109,3.166597058,1.330494102,0
STMN0883484120,1.641626215,0.845666739,0
STMN0883484124,1.140231711,0.798112186,0
STMN0883484286,0.903116653,0.971908011,0
STMN0883484292,0.034940643,0.017122956,0
STMN0883484294,3.304912336,1.2674968,0
STMN0883484298,0.661447654,0.738834843,0
STMN0883484310,0.028791189,0.052954499,0
STMN0883484314,0.731785948,0.529543576,0
STMN0883484320,0.156178047,0.054927346,0
STMN0883484321,0.387350971,0.323432384,0
STMN0883484337,5.621536282,1.293408945,0
STMN0883484338,9.830758752,0.917571123,0
STMN0883484345,0.208241645,0.110304537,0
STMN0883484347,1.23363334,0.601145446,0
STMN0883484359,1.387944576,0.411982348,0
STMN0884058492,42.25489664,21.30467301,0
STMN0884059100,0.563153454,0.375257139,0
STMN0884483415,12.49472186,5.415612043,0
STMN0884483420,24.54561767,11.53847152,0
STMN0884483421,3.057360925,1.558436308,0
STMN0884483423,8.329786303,4.307448841,0
STMN0884483425,3.871708684,1.492578043,0
STMN0884483430,26.56458713,13.68448627,0
STMN0884483435,19.82342379,13.66963423,0
STMN0884483439,1.991922768,1.288245058,0
STMN0884483441,4.062262481,2.895076306,0
STMN0884483447,3.892924052,2.429963545,0
STMN0884483463,3.223350134,1.940349851,0
STMN0884483471,2.63066753,2.207719653,0
STMN0884483475,9.221319613,7.027681485,0
STMN0884483478,0.365629841,0.536597053,0
STMN0884483480,1.933460788,1.802905683,0
STMN0884483481,1.371419721,1.049141951,0
STMN0884483487,1.685842465,0.926378192,0
STMN0884483490,1.246734125,0.305724618,0
STMN0884483498,3.496264925,1.835958419,0
STMN0884483501,9.419142281,5.171418021,0
STMN0884483506,6.234777342,3.158867117,0
STMN0884483510,1.675524176,1.33252561,0
STMN0884483512,0.792866208,0.531199501,0
STMN0884483517,0.843761537,0.68899618,0
STMN0884483531,1.172485759,0.972536783,0
STMN0884483545,1.768033844,1.364011262,0
STMN0884483547,10.3254834,3.436963513,0
STMN0884483553,4.173380551,3.554189964,0
STMN0884483573,2.916060586,2.096449043,0
STMN0884483579,5.396726123,9.812169039,0
STMN0884483580,0.84283248,0.886825594,0
STMN0884483582,3.849779684,1.002509223,0
STMN0884483587,0.73633037,0.654169885,0
STMN0884483589,0.97415851,0.942495879,0
STMN0884483591,1.853405962,1.385964559,0
STMN0884483593,0.334225073,0.346867217,0
STMN0884483595,3.80469247,2.525946413,0
STMN0884483597,6.380064245,5.86679497,0
STMN0884483600,3.86505142,1.936771224,0
STMN0884483602,1.035946352,0.839949063,0
STMN0884483728,0.388277442,0.393034798,0
STMN0884483769,1.203702051,0.491233002,0
STMN0884483772,0.044834788,0.179685788,0
STMN0884483778,0.463683892,0.171729203,0
STMN0884483813,1.985493621,1.39496048,0
STMN0884483871,0.366888085,0.366361666,0
STMN0884483935,0.533814605,0.555958873,0
STMN0884483961,0.891391798,0.856286088,0
STMN0884483965,0.985162294,0.985780028,0
STMN0884483986,2.720692429,1.502009617,0
STMN0891062996,2.903479899,2.204618279,0
STMN0891475717,1.129710135,0.768652314,0
STMN0891475721,6.721259738,2.825112563,0
STMN0891475723,14.12238021,7.321361158,0
STMN0891475731,4.208326132,2.171485796,0
STMN0891475744,0.465317488,0.328829843,0
STMN0891475758,1.172860255,1.137012855,0
STMN0891475766,2.568820935,1.491142716,0
STMN0891475774,4.402355087,3.596278395,0
STMN0891475778,24.92731621,32.47396862,1.759535458
STMN0891475781,0.250575802,0.153457908,0
STMN0891475782,0.421681719,0.331609568,0
STMN0891475786,14.04959614,5.525931528,0
STMN0891475787,2.515401405,1.440499455,0
STMN0891475788,0.572111477,0.370920867,0
STMN0891475791,5.884626014,3.448521451,0
STMN0891475793,2.789196209,1.462425525,0
STMN0891475799,3.224184171,1.664016756,0
STMN0891475805,25.14062638,12.83148597,0
STMN0891475806,26.56267939,11.92643918,0
STMN0891475808,0.671643163,0.52303801,0
STMN0891475809,0.925767738,0.603865021,0
STMN0891475810,3.802525743,1.902958567,0
STMN0891475818,5.66430597,2.993499649,0
STMN0891475823,2.379555917,1.440731895,0
STMN0891475824,6.884023472,3.424236824,0
STMN0891475826,0.517737754,0.496543964,0
STMN0891475828,3.409448521,1.579211877,0
STMN0891475830,3.022900656,1.471211844,0
STMN0891475842,24.3184269,9.507574623,0
STMN0891475888,0.301978858,0.207138989,0
STMN0891475905,6.609531351,4.457954601,0
STMN0891475915,1.252516878,0.62078579,0
STMN0891475922,0.300133807,0.242384179,0
STMN0891475947,0.951581164,0.625966271,0
STMN0891475957,0.59944785,0.516002691,0
STMN0891475985,16.19750609,11.68289692,0
STMN0891476088,20.38700288,9.551185195,0
STMN0891476129,11.64153075,6.675774282,0
STMN0891476251,15.59358878,25.81718911,9.007280883
STMN0891511384,0.813582676,0.241270926,0
STMN0892475049,8.913258725,3.278853813,0
STMN0892475060,28.51484976,14.09589573,0
STMN0892475063,1.745395683,1.542834939,0
STMN0892475068,1.993990775,1.655286182,0
STMN0892475076,1.239675714,0.736850882,0
STMN0892475087,1.113005416,0.480484596,0
STMN0892475124,1.933608358,1.323490132,0
STMN0892475133,0.764831045,0.54904277,0
STMN0892475139,0.820242162,0.600555722,0
STMN0892475150,4.209023362,2.47702869,0
STMN0892475154,1.003438002,0.63096219,0
STMN0892475160,2.469182172,1.795535009,0
STMN0892475169,2.084948451,0.424658263,0
STMN0892475202,20.80968548,11.09771496,0
STMN0892475257,3.196184332,0.957973591,0
STMN0892475263,5.448881999,1.226673309,0
STMN0892475341,2.219343642,1.213191571,0
STMN0892475344,0.757108097,0.465621015,0
STMN0892475345,4.002379711,2.311134211,0
STMN0892475349,1.36160893,0.953298054,0
STMN0892475409,0.509547339,0.596849989,0
STMN0892475415,1.497632094,0.735579733,0
STMN0892475431,0.927546051,0.405039621,0
STMN0892475445,1.250910287,1.272997129,0
STMN0892475452,1.512007488,1.963985654,0
STMN0892475462,1.006933187,0.583674584,0
STMN0892475464,0.670171441,0.571079492,0
STMN0892475468,0.48333598,0.458037316,0
STMN0892475478,2.629854255,1.813750899,0
STMN0892475488,2.820456415,1.839114214,0
STMN0892475573,21.49194767,9.09700585,0
STMN0892475597,16.28386659,8.335236617,0
STMN0892475600,1.939389786,0.515085129,0
STMN0892475706,2.233004728,0.862508945,0
STMN0892503846,1.289979738,0.898753817,0
STMN0892510906,3.587107162,1.771958519,0
STMN0893482694,2.670091418,1.99898957,0
STMN0893482703,3.414543286,1.935021526,0
STMN0893482707,52.54859261,25.09345151,0
STMN0893482717,0.591049855,0.50455744,0
STMN0893482721,2.030489327,1.111573897,0
STMN0893482728,0.031008984,0.048140837,0
STMN0893482730,4.140259027,2.291020197,0
STMN0893482740,4.179356975,2.601427726,0
STMN0893482777,1.492743405,0.798752158,0
STMN0893482779,5.291996849,2.491876741,0
STMN0893482793,3.327796089,1.631064089,0
STMN0893482800,1.050051378,1.072803253,0
STMN0893482810,26.91651947,14.8560438,0
STMN0893482841,7.189499639,3.114909138,0
STMN0893482843,2.811463394,1.25546567,0
STMN0893482848,1.119299206,0.412135609,0
STMN0893482854,10.03467985,5.179048234,0
STMN0893482860,1.019591337,0.717108041,0
STMN0893482865,6.811276579,3.905236768,0
STMN0893482873,7.926965903,2.723549194,0
STMN0893482876,3.875103948,3.143771381,0
STMN0893482892,2.437324535,1.02678656,0
STMN0893482894,1.50473887,1.352584583,0
STMN0893482907,3.67538711,1.942896123,0
STMN0893482908,6.203738364,2.129215099,0
STMN0893482909,6.685861343,3.967828537,0
STMN0893482916,0.729303056,0.579987842,0
STMN0893482918,0.796521179,0.622761481,0
STMN0893482992,0.165367384,0.074348372,0
STMN0893483000,0.359685248,0.245472172,0
STMN0893483101,18.1636431,9.598704892,0
STMN0893483164,8.256910396,11.14468052,0
STMN0893483173,0.710098776,0.225777048,0
STMN0893483175,1.237341402,0.708933447,0
STMN0893483178,1.786395829,1.05022088,0
STMN0893483220,2.509634036,2.046013276,0
STMN0893483260,47.6113645,26.62291252,0
STMN0893483322,1.480777569,1.217239056,0
STMN0893483346,7.007672616,0.85391422,0
STMN0893511101,1.240473212,0.725107335,0
STMN0894051524,0.430109333,0.36753604,0
STMN0894482042,1.1790341,1.007475277,0
STMN0894482050,5.954278074,3.10825668,0
STMN0894482057,3.087579143,1.432635297,0
STMN0894482065,1.364043977,0.468909562,0
STMN0894482066,21.89710384,13.48793117,0
STMN0894482069,0.47703917,0.407398628,0
STMN0894482076,2.610045449,1.12053768,0
STMN0894482078,1.078184156,0.640693309,0
STMN0894482079,0.99915766,0.705547645,0
STMN0894482085,0.794804658,0.43022913,0
STMN0894482090,7.750768489,4.965129517,0
STMN0894482092,2.469720549,1.150764408,0
STMN0894482094,6.952881885,2.789258504,0
STMN0894482103,7.138309145,2.659169642,0
STMN0894482105,4.156581127,2.488329565,0
STMN0894482112,1.979327524,0.706825852,0
STMN0894482119,0.545437353,0.631294358,0
STMN0894482131,15.60756421,6.413136057,0
STMN0894482140,4.052051403,3.23119489,0
STMN0894482142,0.567052182,0.319524172,0
STMN0894482167,0.78730856,0.741811344,0
STMN0894482189,0.946932774,0.591802105,0
STMN0894482206,0.593769922,0.613374475,0
STMN0894482207,1.077877978,0.655627483,0
STMN0894482218,0.315897994,0.300249311,0
STMN0894482220,6.342920825,6.617111587,0
STMN0894482221,1.578652283,1.528746073,0
STMN0894482228,0.216165994,0.012618737,0
STMN0894482234,1.077717545,1.152429621,0
STMN0894482236,7.443789265,1.367928753,0
STMN0894482242,2.896592029,2.515422375,0
STMN0894482249,5.00120834,3.141438881,0
STMN0894482262,0.73745469,0.508241981,0
STMN0894482314,10.25588709,5.111564091,0
STMN0894482337,4.307528968,2.948000026,47.21372212
STMN0894482405,7.355040456,2.504733417,0
STMN0894482412,2.864609679,1.859402474,0
STMN0894482432,2.057993275,0.576758882,0
STMN0894482433,0.454844946,0.401964345,0
STMN0894482437,1.50522742,1.939161307,0
STMN0894482450,1.308795106,1.313323872,0
STMN0894482453,0.05311807,0.153513014,0
STMN0894482459,0.276113521,0.546282636,0
STMN0894482464,5.395957095,4.527347916,0
STMN0894482489,0.493818629,0.536788972,0
STMN0894482583,5.977525072,2.521964132,0
STMN0894482591,0.903022334,0.675266588,0
STMN0894482632,7.550381056,7.534403053,0
STMN0894482649,0.312253292,0.324314549,0
STMN0894482656,0.706793947,0.836172083,0
STMN0894482661,0.143421664,0.291650612,0
STMN0894482689,14.83968074,7.938228873,26.03389153
STMN0894505073,0.816325586,0.392917775,0
STMN0901474646,0.787536142,0.851515159,0
STMN0901474647,0.263122094,0.361049307,0
STMN0901474655,5.626058774,0.493402564,0
STMN0901474658,2.137457108,0.217482841,0
STMN0901474665,13.53528514,18.36301429,6.113154101
STMN0901474668,14.39423014,16.75267818,0
STMN0901474694,18.33446036,11.84045601,0
STMN0901474787,19.78503619,12.1086126,0
STMN0901474817,1.413632247,0.620287867,0
STMN0901474831,1.029258109,1.123634989,0
STMN0901474851,12.3546391,5.201274385,27.93110931
STMN0901474926,8.331828454,10.01805531,0
STMN0901474930,21.47107761,8.551140578,22.3167161
STMN0901474952,3.227435848,4.751296047,0
STMN0901475001,6.018017013,14.34725575,0
STMN0901512633,6.086535825,10.03196187,0
STMN0901512652,0.747333338,0.286993876,0
STMN0901512681,3.317346402,1.247083034,0
STMN0901512682,3.235227946,2.185904401,0
STMN0901512683,5.330900602,3.646227346,0
STMN0902068208,61.27706938,61.39845364,24.34053658
STMN0902075890,1.413393616,0.0001399,0
STMN0902474036,4.199785257,1.037190475,0
STMN0902474039,0.641756016,0.192638026,0
STMN0902474054,30.03661376,15.70902056,0.909372757
STMN0902474105,4.816805994,0.021695009,0
STMN0902474164,81.52694521,177.0538007,4.358659759
STMN0902474168,2.564155929,8.664665719,0
STMN0902513133,0.156098836,0.769303624,0
STMN0903077847,4.647202781,2.962490407,0
STMN0903481839,0.754950389,0.251326207,0
STMN0903481856,5.429525696,1.756988445,45.50171134
STMN0903481869,11.33170464,4.779449441,0
STMN0903481870,36.76905981,17.67940353,24.72052531
STMN0903481880,10.34515936,5.99376145,0
STMN0903481881,6.771043722,2.683570914,0
STMN0903481894,31.15742917,10.18286824,11.19968111
STMN0903481920,0.612952733,0.553041668,0
STMN0903482029,5.850050181,26.14435037,0
STMN0904481448,12.80915255,14.83919754,0
STMN0904481449,161.2393278,73.15146355,4.493332187
STMN0904481460,21.16398063,7.132331483,0
STMN0904481464,8.100732115,2.999061833,0
STMN0904481533,4.390612607,2.885915735,0
STMN0904481536,1.852472463,1.026245662,0
STMN0904481556,3.773240725,1.607746772,0
STMN0904481557,5.736830556,2.474727126,0
STMN0904481567,1.601940398,0.881608427,0
STMN0904481570,1.895123754,1.001133543,0
STMN0904481584,8.456444532,4.286871472,0
STMN0904481609,71.35819723,107.2367095,0
STMN0904481613,1.2686627,1.129437036,0
STMN0904481647,7.685744309,2.439756398,0
STMN0904481650,58.42624387,58.6655549,0
STMN0904481691,1.74872475,1.371239352,0
STMN0904481742,1.074255835,0.6709042,0
STMN0904481757,15.43435377,7.0655025,13.50722337
STMN0904481769,2.957932124,1.963531474,0
STMN0904481774,0.955510912,0.708676839,0
STMN0904481779,1.168135976,0.678642538,0
STMN0904481832,7.499123234,6.238891834,50.22539549
STMN0904481833,10.05157209,4.635184138,66.72651638
STMN0904481834,35.83729146,27.41151424,1.581051198
STMN0904481837,7.208210471,5.25837256,0
STMN0911473126,2.686326689,1.843705673,0
STMN0911473127,40.49437745,33.01276621,42.02295845
STMN0911473479,154.796416,104.0710065,14.37795871
STMN0911473671,20.75615156,5.557154971,0
STMN0911473730,0.360689985,0.829137481,0
STMN0911473735,2.3293558,1.810923495,0
STMN0911473746,1.765050697,2.803013135,0
STMN0911473750,0.192646202,0.339586068,0
STMN0911473759,0.175273197,0.283888887,0
STMN0911473768,0.211504463,5.140843654,0
STMN0911473770,1.281759787,12.48854721,0
STMN0911473827,0.392318258,0.585583848,0
STMN0911473834,0.861171132,0.722975335,0
STMN0911473838,0.769475494,1.137893037,0
STMN0911473841,0.387221209,0.379629902,0
STMN0911473843,0.25692151,0.436365561,0
STMN0911473850,3.341196262,1.684408327,0
STMN0912072610,7.577464452,2.380357411,0
STMN0912072819,0.277443138,0.628134542,0
STMN0912078427,6.123955652,4.561598299,0
STMN0912078436,2.76749115,0.189683507,0
STMN0912091108,1.659931464,1.61994572,0
STMN0912472458,18.2332021,37.94304044,100
STMN0912472460,0.889649749,0.899637495,0
STMN0912472476,20.94245381,14.09924989,0
STMN0912472549,18.80128377,5.831979049,0
STMN0912472551,0.057722701,0.039056321,0
STMN0912472556,0.25988799,0.226065331,0
STMN0912472755,4.175756128,11.97929408,29.71195222
STMN0912472823,10.21610485,8.783142343,0
STMN0912472851,0.045938404,0.030608132,0
STMN0912472861,7.305274539,4.027453484,0
STMN0912473006,44.11318877,15.35084594,5.275756122
STMN0912473009,1.424512737,1.016814625,0
STMN0912473079,0.52198378,0.505351712,0
STMN0912515370,4.367120368,4.034965782,0
STMN0912518983,17.36480426,31.72594474,0
STMN0912518993,0.043562697,0.043184025,0
STMN0912519003,30.66287103,16.64814067,0
STMN0912519039,7.668549545,4.382747541,0
STMN0912519098,12.28018011,5.702775181,0
STMN0912519131,16.86712671,39.6378489,39.92552783
STMN0912519138,3.614499479,2.179078913,0
STMN0912519176,0.771267648,0.863974766,0
STMN0912519183,1.092370926,1.962335027,0
STMN0913076315,0.881644629,0.945518497,0
STMN0913076334,0.398759149,0.51792261,0
STMN0913480753,20.69099963,6.046083094,0.897626127
STMN0913480772,13.42906975,0.499645608,0
STMN0913480778,21.34277824,33.80241225,1.867789142
STMN0913480799,10.44580312,0.921602374,0
STMN0913480839,1.435765191,0.991050226,0
STMN0913480847,5.190600522,3.970896036,0
STMN0913480859,2.80431764,3.136414669,0
STMN0913480874,1.071107833,1.167734222,0
STMN0913480885,0.099584662,0.111801608,0
STMN0913480887,0.809352949,1.492263405,0
STMN0913480890,2.652106921,1.781594665,0
STMN0913480894,5.144547414,2.781173784,0
STMN0913480895,0.630264981,0.239883205,0
STMN0913480901,1.933546921,0.514967918,0
STMN0913480914,0.763491623,0.903041476,0
STMN0913480921,3.224239472,1.91710777,0
STMN0913480942,1.698813543,1.211834327,0
STMN0913480969,6.057774091,4.441961253,0
STMN0913481011,3.930260311,2.742940126,0
STMN0913481029,2.120090336,1.972472355,0
STMN0913481034,0.736548618,0.821055422,0
STMN0913481038,0.533125629,0.331541898,0
STMN0913481058,2.323558254,1.535888937,0
STMN0913481065,5.091380318,2.223126565,0
STMN0913481095,2.459432884,1.568235059,50.16245001
STMN0913481105,3.012978032,2.786685561,0
STMN0913481107,1.671354228,0.627544593,0
STMN0913481333,6.277603714,4.732202945,0
STMN0913481341,4.38971654,3.245490812,0
STMN0913481380,3.656881772,3.755800461,0
STMN0913481408,0.683708089,0.816534173,0
STMN0913481424,1.377262906,0.870495483,0
STMN0913506576,1.543822537,0.777537332,0
STMN0914087554,0.752672424,0.12236722,0
STMN0914087558,3.012434327,1.739610788,41.85549581
STMN0914480094,3.012412696,3.703280058,0
STMN0914480101,22.88908053,22.92604298,13.85999669
STMN0914480123,0.77387677,0.803008987,0
STMN0914480125,2.148004052,2.818691302,0
STMN0914480135,1.924275792,1.770062246,0
STMN0914480140,1.050751216,1.079724648,0
STMN0914480206,1.48187512,1.194040628,0
STMN0914480211,4.133734145,3.258853803,0
STMN0914480230,0.684230611,0.587299743,0
STMN0914480233,1.266108408,0.775827352,0
STMN0914480245,6.03363469,4.384135025,0
STMN0914480256,0.949681025,0.630771261,0
STMN0914480257,1.303362272,1.179237274,0
STMN0914480380,1.597765623,1.418304369,0
STMN0914480460,2.208854804,0.901148425,0
STMN0914480467,2.35111239,0.085019444,0
STMN0914480471,13.72242461,14.87996937,0
STMN0914480556,12.15111938,5.746726061,0
STMN0914480641,10.79128501,5.01948682,0
STMN0921069240,1.727014439,1.60582747,49.20705767
STMN0921471961,1.276177525,1.063833861,0
STMN0921471992,50.49201077,20.83412595,0
STMN0921472076,15.75024824,4.445641417,0
STMN0921472243,40.01885156,8.223084304,6.218631044
STMN0921472412,5.457555537,1.48194119,0
STMN0921472417,0.643370442,0.415703253,0
STMN0921506654,2.812842133,2.72318497,0
STMN0921518988,3.279537087,3.224734049,0
STMN0921519170,2.061357461,4.664955352,0
STMN0922081661,15.85160107,5.481821382,0
STMN0922471628,1.032474196,0.91364148,0
STMN0922471805,10.73363267,5.097147272,0
STMN0922471875,46.17955962,15.92278134,0.644095527
STMN0922471922,2.60379984,0.67506758,0
STMN0923479970,93.53104092,26.23947593,3.292324631
STMN0923479980,5.515240834,2.55665297,0
STMN0923479984,22.62216224,14.72924075,0
STMN0923479988,51.51096663,27.47204544,0
STMN0923479992,32.01897878,12.99648622,0
STMN0923480011,0.50126278,0.638241393,0
STMN0923480015,0.75726908,1.064419458,0
STMN0923480017,0.258430125,0.411678265,0
STMN0923480021,0.942805951,1.247864067,0
STMN0923480027,5.855138842,3.89010427,0
STMN0923480036,2.46803295,0.6682614,0
STMN0923506684,33.56381652,17.53659784,3.132153854
STMN0924075331,1.598498394,1.76342707,0
STMN0924083823,1.289291741,0.157006575,0
STMN0924083830,3.600339542,2.180202034,0
STMN0924479365,0.050723705,2.919360637,0
STMN0924479404,1.685570584,1.295408929,18.91987991
STMN0924479469,32.23408738,10.1497433,0.1604379
STMN0924479470,61.4354527,24.96045099,71.27624233
STMN0924479476,3.101926344,0.671084385,0
STMN0924479501,0.325350935,0.309431192,0
STMN0924479679,1.122229862,0.957576568,0
STMN0924479680,2.035976862,0.735679447,0
STMN0924479684,0.614168701,0.365372135,0
STMN0924479685,0.166084899,0.238516409,0
STMN0924479723,4.794961783,2.667089076,0
STMN0924479725,3.095038738,2.926913225,0
STMN0924479927,7.788016135,6.733869846,70.82431906
STMN0924479945,24.93014086,15.67989033,1.287853992
STMN0924515393,4.283371565,3.644737966,0
STMN0931094015,4.145893981,4.428952463,34.63605021
STMN0931470793,2.77293325,0.972450744,0
STMN0931470848,8.832414764,5.382440892,9.665905425
STMN0931470860,1.286184049,0.690619842,0
STMN0931470962,15.76091017,3.02031409,0
STMN0931471031,141.9522436,100.2156925,3.976563388
STMN0931471246,50.38601723,28.95845413,30.60062341
STMN0931471254,1.370355913,0.971902543,0
STMN0932075430,0.036607028,0.018869797,0
STMN0932088494,1.924545259,1.115896795,0
STMN0932092290,3.673078871,9.785518973,0
STMN0932470197,7.701168201,5.175497224,0
STMN0932470282,2.838463933,2.088081307,0
STMN0932470286,0.036088444,0.059574497,0
STMN0932470293,1.434761657,1.171907,0
STMN0932470294,0.401777052,0.716580732,0
