STORMNET_ID,VDOT Length,Easement Length,Total Conveyance Length,County Area,County Area Impervious
STMN0981490032,2.43,88.76,95.17,0,0
STMN0981490034,111.97,114.53,542.72,0,0
STMN0981490042,339.6,593.06,1186.57,0,0
STMN0981490046,561.26,870.58,1801.14,0,0
STMN0981490048,98,159.14,422.83,0,0
STMN0981490056,2.03,217.1,225.04,0,0
STMN0981490057,467.81,371.91,1755.69,0,0
STMN0981490066,1473.16,624.05,2294.65,0,0
STMN0981490069,59.38,0,102.4,0,0
STMN0981490080,0,21.72,92.9,0,0
STMN0981490081,231.97,275.83,501.01,0,0
STMN0981490087,31.35,87.96,122.05,0,0
STMN0981490090,0,191.57,193.51,0,0
STMN0981490094,0,0,108.23,0,0
STMN0981490096,151.29,527.1,955.58,0,0
STMN0981490097,110.2,525.38,653.47,0,0
STMN0981490102,0,355.12,431.61,0,0
STMN0981490104,100.43,0,276.58,2440.33,0
STMN0981490110,2.58,30.66,141.58,1511.51,0
STMN0981490162,0,97.98,153.81,0,0
STMN0981490176,0,124.69,124.69,0,0
STMN0981490182,2207.28,548.45,4631.42,0,0
STMN0981490208,3.62,153.1,164.81,0,0
STMN0981490210,3.02,96.65,155.62,0,0
STMN0981490215,35.23,122.75,356.1,0,0
STMN0981490240,495.04,22.72,547.86,0,0
STMN0981490242,9.82,143.23,149.15,0,0
STMN0981490244,46.53,27.39,70.78,0,0
STMN0981490255,2.38,133.89,145.1,0,0
STMN0981490310,0,0,91.77,142.43,0
STMN0981490314,3.3,61.45,159.57,0,0
STMN0981490319,1.98,123.51,132,0,0
STMN0981490337,0,0,64.41,0,0
STMN0981490340,0,0,96.25,0,0
STMN0981490343,0,31.35,98.81,0,0
STMN0981490375,48.1,252.35,545.51,0,0
STMN0982081069,0,51,58.98,0,0
STMN0982489199,759.4,783.87,1926.18,27698.26,2187.99
STMN0982489214,332.64,107.51,875.01,444.84,0
STMN0982489215,55.28,862.08,1554.96,808.53,0
STMN0982489217,500.42,1586.46,2429.72,0,0
STMN0982489223,46.03,114.78,317.67,0,0
STMN0982489231,10.23,468.11,485.66,0,0
STMN0982489237,0,210.94,334.46,0,0
STMN0982489240,28.35,477.43,605.82,0,0
STMN0982489243,17.62,14.37,148.01,831.95,0
STMN0982489245,0,599.93,599.93,0,0
STMN0982489248,132.79,158.84,355.38,6555.31,0
STMN0982489251,68.24,630.56,856.44,0,0
STMN0982489256,0,344.57,344.57,0,0
STMN0982489262,0,43.29,43.29,0,0
STMN0982489264,10.63,128.41,171.98,1445.35,0
STMN0982489267,2179.01,4978.87,9313.25,0,0
STMN0982489269,138.11,389.54,548.6,0,0
STMN0982489272,386.63,126.08,510.79,0,0
STMN0982489276,18.76,143.11,173.59,1562.4,0
STMN0982489291,0,0,0,4390.85,0
STMN0982489338,0,511.2,795.99,0,0
STMN0982489345,0,85.7,294.55,30161.63,0
STMN0982489352,0,109.36,275.48,77682.39,0
STMN0982489386,377.34,665.05,1179.93,15942.57,0
STMN0982489412,16.44,152.83,225.91,4115.47,0
STMN0982489416,59.77,484.15,575.28,5741.17,0
STMN0982489425,26.62,103.64,126.18,201.16,0
STMN0982489429,16.76,127.31,188.28,13171.85,0
STMN0982489432,135.4,127.59,258.19,0,0
STMN0982489439,41.61,86.06,200.34,0,0
STMN0982489444,1478.88,2167.75,4229.1,0,0
STMN0982489538,1501.16,3020.99,5496.21,441796.81,20885.22
STMN0982489558,86.51,117.41,249.51,0,0
STMN0982489569,51.41,447.24,672.23,0,0
STMN0982489577,282.03,148.18,472.02,0,0
STMN0982489584,42.02,43.2,340.34,0,0
STMN0982489592,21.9,151.3,159.76,1278.03,0
STMN0982489605,62.21,35.47,322.92,0,0
STMN0982489615,124.38,180.71,385.11,0,0
STMN0982489656,1627.03,1321.7,3239.93,0,0
STMN0982489743,219.45,2228.2,2539.33,0,0
STMN0982489789,2444.55,1436.39,8452.59,0,0
STMN0983054149,738.39,793.65,1833.3,93561.76,1541.79
STMN0983055564,159.38,2114.17,2302.23,0,0
STMN0983066290,134.76,1071.8,1581.35,105637.13,5125.48
STMN0983067092,0,36.9,43.83,0,0
STMN0983075237,680.76,1778.95,2438.44,0,0
STMN0983081777,0,0,488.33,1705.41,308.24
STMN0983086806,443.61,756.76,1773.21,44462,672.37
STMN0983496301,0,0,0,0,0
STMN0983496305,0,268.33,438.32,0,0
STMN0983496307,0,445.45,497.81,0,0
STMN0983496314,0,211.55,509.93,3656.96,243.07
STMN0983496329,0,214.5,215.12,72.64,0
STMN0983496335,0,65.54,151.11,7791.5,5.66
STMN0983496346,0,168.89,168.89,0,0
STMN0983496355,288.62,204.15,544.03,0,0
STMN0983496363,64.1,488.15,555.66,0,0
STMN0983496364,0,414.04,489.13,0,0
STMN0983496378,0,142.91,142.91,0,0
STMN0983496382,782.3,572.48,1655.47,0,0
STMN0983496401,0,138.24,138.24,0,0
STMN0983496403,11.65,477.46,492.15,0,0
STMN0983496408,0,42.03,128.05,0,0
STMN0983496412,0,54.67,148.68,91.58,0
STMN0983496417,0,15.43,54.94,253.99,0
STMN0983496422,56.13,559.98,622.6,90179.68,0
STMN0983496448,0,66.48,87.94,0,0
STMN0983496455,0,172.72,172.72,0,0
STMN0983496459,0,17.83,96.55,0,0
STMN0983496460,0,0,136,0,0
STMN0983496464,163,36.02,289.54,0,0
STMN0983496469,43.85,122.75,167,0,0
STMN0983496473,278.81,116.29,395.4,0,0
STMN0983496474,97.14,126.97,224.77,0,0
STMN0983496480,141.44,121.14,254.58,0,0
STMN0983496483,7.56,158.33,169.85,335.25,0
STMN0983496488,117.59,40.54,184.28,0,0
STMN0983496494,0,179,195.85,0,0
STMN0983496497,288.79,208.04,673.12,0,0
STMN0983496513,50.84,27.66,73.36,0,0
STMN0983496515,0,485.92,485.92,0,0
STMN0983496521,50.6,385,619.33,0,0
STMN0983496542,413.72,567.66,974.57,2278.7,0
STMN0983496546,0,91.91,127.94,0,0
STMN0983496551,0,266.3,329.69,102.28,0
STMN0983496561,60.92,155.8,358.98,0,0
STMN0983496567,0,35.28,41.41,0,0
STMN0983496573,0,80.67,84.13,0,0
STMN0983511550,0,222.79,644.3,115870.64,13023.97
STMN0984051253,87.93,1366.9,1725.99,0,0
STMN0984051309,3.76,561.17,584.66,0,0
STMN0984060925,267.97,97.31,563.23,23478.72,203.5
STMN0984091519,0,40.84,82.45,65.99,0
STMN0984495872,285.26,110.4,383.51,27.2,0
STMN0984495879,98.37,172.94,347.71,0,0
STMN0984495881,14.49,0,111.13,34.45,0
STMN0984495885,0,1.4,1.4,0,0
STMN0984495893,0,390.66,390.66,0,0
STMN0984495896,0,1041.18,1089.93,37544.32,0
STMN0984495897,0,117.08,261.06,0,0
STMN0984495902,62.5,389.69,477.73,0,0
STMN0984495907,44.71,29.72,211.83,0,0
STMN0984495913,0.33,68.61,362.21,0,0
STMN0984495914,0,976.14,1008.51,0,0
STMN0984495919,50.73,95.3,148.85,0,0
STMN0984495923,0,304.25,508.46,0,0
STMN0984495930,40.19,0.56,191.12,0,0
STMN0984495939,150,246.06,396.69,3717.51,0.29
STMN0984495940,0,412.39,412.39,0,0
STMN0984495941,36.85,153.79,252.5,0,0
STMN0984495944,0,10.4,676.89,0,0
STMN0984495946,157.31,49.64,206.49,8179.14,42.77
STMN0984495947,0,149.22,236,0,0
STMN0984495949,456.37,364.21,822.79,0,0
STMN0984495952,0,425.82,567.45,0,0
STMN0984495965,1106.21,1894.46,4267.65,0,0
STMN0984495967,299.08,287.56,585.46,804.89,0
STMN0984495969,0,242.73,339.14,0,0
STMN0984495977,0,757.41,1035.22,11589.63,0
STMN0984495989,44.01,0,1222.07,52175.76,1485.03
STMN0984495991,0,578.9,578.9,0,0
STMN0984495997,216.44,108.17,514.19,0,0
STMN0984496015,38.9,359.65,416.61,77.72,0
STMN0984496024,0,110.82,401.25,0,0
STMN0984496032,0,115.41,115.41,0,0
STMN0984496034,0,0,139.6,1153.43,0
STMN0984496072,646.96,2158.22,4699.65,0,0
STMN0984496123,0,0,129.44,0,0
STMN0984496151,37.03,147.75,187.6,0,0
STMN0984496161,0,30.67,30.67,0,0
STMN0984496183,0,0,16.5,0,0
STMN0984496293,41.87,127.89,225.98,0,0
STMN0984511544,788.5,472.89,2656.3,0,0
STMN0991073269,0,213.9,1737.35,0,0
STMN0991086808,23.95,311.91,662.52,0,0
STMN0991488344,7.7,242.56,304.75,0,0
STMN0991488354,3401.16,7407.28,20932.88,5759.92,0
STMN0991488355,1589.6,6948.18,14838.68,0,0
STMN0991488660,14216.34,2387.52,20769.88,0,0
STMN0991488672,739.03,1049.12,4763.22,0,0
STMN0991488795,96.3,425.58,636.96,9310.31,0
STMN0991488806,509.06,34.29,589.31,0,0
STMN0991488993,0,86.97,510.47,0,0
STMN0991489020,116.96,200.28,402.33,0,0
STMN0991489027,175.01,24.28,773.8,0,0
STMN0991489066,193.49,5609.77,10822.56,0,0
STMN0991489191,103.05,0,239.09,0,0
STMN0991489193,0,0,134.5,0,0
STMN0991505083,734.72,323.38,1492.75,0,0
STMN0992075553,0,912.7,1123.46,0,0
STMN0992075555,417.88,4719.71,5580.51,0,0
STMN0992487673,709.5,755.38,1568.19,0,0
STMN0992487674,1864.7,1643.55,3514.1,0,0
STMN0992487714,932.36,3878.4,10991.72,0,0
STMN0992487715,371.87,2628.34,3189.84,0,0
STMN0992487793,185.95,535.73,1188.11,0,0
STMN0992487808,2481.24,417.77,8424.86,0,0
STMN0992487831,17.31,411.32,444.04,0,0
STMN0992487851,0,306.15,306.15,0,0
STMN0992487877,2283.4,2906.57,7405.42,56301.51,179.56
STMN0992487892,0,448.17,624.73,0,0
STMN0992487899,80.19,420.54,505.39,0,0
STMN0992487937,1188.77,739.86,2962.87,0,0
STMN0992488342,377.48,2587.77,3479.08,63538.92,0
STMN0992505086,0,3919.33,4051.81,16890.47,0
STMN0992515938,458.46,449.86,4436.05,0,0
STMN0992515946,0,1833.36,1951.19,14582.13,0
STMN0992515956,117.58,406.71,721.8,0,0
STMN0993495189,488.65,1274.49,1961.83,362.11,0
STMN0993495194,0,491.42,491.42,2811.09,101.47
STMN0993495448,0,689.61,1083.15,0,0
STMN0993495455,0,107.12,107.12,143.2,0
STMN0993495464,311.23,876.36,1741.53,0,0
STMN0993495497,0,606.56,788.43,0,0
STMN0993495507,330.77,1743.89,3088.52,0,0
STMN0993495527,71,570.58,685.36,16054.23,65.36
STMN0993495540,696.68,637.23,1408.71,8504.86,0
STMN0993495551,436.87,2452.23,3557.14,9151.53,96.68
STMN0993495561,84.35,111.75,223.77,0,0
STMN0993495613,74.84,54.48,223.29,0,0
STMN0993495614,1059.17,1103.81,5661.25,0,0
STMN0993495633,136.98,1252.03,2271.52,0,0
STMN0993495726,0,1343.58,1370.43,2247.36,108.72
STMN0993495727,0,60.12,60.12,4115.29,266.38
STMN0993495728,0,1959.46,11795.94,1122.7,0
STMN0993495742,5438.79,1907.59,12502.55,1134.59,0
STMN0993495837,5240.08,2300.86,11584.64,0,0
STMN0993516021,32.23,67.82,124.38,0,0
STMN0994053053,2239.33,1853.76,5487.72,693482.14,24355.09
STMN0994072530,546.78,1548.91,2639.26,0,0
STMN0994072546,0,48.85,55.53,0,0
STMN0994077101,579.66,90.77,1003.48,0,0
STMN0994077183,713.03,143.17,3425.67,0,0
STMN0994081602,65.02,325.96,1390.61,14971.3,43.52
STMN0994494821,10.01,530.87,1121.47,0,0
STMN0994494840,53.36,100.72,160.7,0,0
STMN0994494862,58.83,2.25,58.83,0,0
STMN0994494893,98.1,153.46,304.62,0,0
STMN0994494900,0,50.53,50.53,0,0
STMN0994494971,0,309.58,321.43,0,0
STMN0994494972,0,90.67,102.93,0,0
STMN0994494976,0,43.23,65.14,0,0
STMN0994495022,1084.15,108.99,1259.83,0,0
STMN0994495027,0,221.77,221.77,0,0
STMN0994495035,596.3,1989.75,3194.88,0,0
STMN0994495062,473.49,354.65,1011.42,0,0
STMN0994495070,0,86.52,222.16,0,0
STMN0994495071,0,49.85,179.46,0,0
STMN0994503945,744.79,3074.34,7642.34,0,0
STMN1001487454,0,0,9.14,276725.05,2648.37
STMN1001487524,0,0,1281.12,0,0
STMN1001487574,120.08,3287.47,5733.24,0,0
STMN1001506741,0,190.86,190.86,0,0
STMN1001506742,0,298.11,303.92,0,0
STMN1001506752,1545.89,1337.81,3601.31,0,0
STMN1001506757,0,377.57,402.78,0,0
STMN1001506762,0,368.75,368.75,0,0
STMN1002487230,3256.05,5988.91,10237.93,92218.3,5988.37
STMN1002487247,0,1041.21,1041.21,1369.16,0
STMN1002487260,72.62,285.63,415.62,10529.64,0
STMN1002487286,548.56,1067.46,2248.16,0,0
STMN1002487324,97.23,329.49,419.65,0,0
STMN1002487330,93.08,151.54,239.32,0,0
STMN1002487395,13.65,258.23,266.36,19529.19,0
STMN1002487397,240.48,1226.49,1470.94,2053.08,44.6
STMN1002487407,16.69,638.98,993.28,22174.59,11.43
STMN1002487410,202.67,679.13,955.6,1122.69,0
STMN1002487414,11.49,183.44,209,4694.64,0
STMN1002487421,8.79,66.63,79.55,0,0
STMN1002487424,18.85,91.24,112.9,0,0
STMN1002487448,1952.3,2633.86,11222.3,112.79,0
STMN1002487451,1058.72,1039.13,2602.08,0,0
STMN1004059686,0,0,77.88,297.11,0
STMN1004079252,0,0,239.22,0,0
STMN1004494612,0,188.48,336.98,0,0
STMN1004494614,0,313.58,317.77,0,0
STMN1004494622,53.76,0,738.82,0,0
STMN1004494636,60.27,618.13,1163.04,11038.72,8162.95
STMN1004494641,0,13.81,118.31,152.15,0
STMN1004494646,0,54.03,212.8,181.6,0
STMN1004494693,0,137.97,164.64,1729.24,0
STMN1004494715,0,165.32,193.52,322.83,0
STMN1004494776,0,126.69,126.69,766.87,0
STMN1011076290,1720,1169.85,5295.85,81226.76,2722.58
STMN1011486756,339.29,2189.89,3094.96,819101.65,10871.23
STMN1011486767,1872.93,1031.67,4258.45,0,0
STMN1011486796,3751.74,1443.75,5776.42,5149.33,159.21
STMN1011486824,1539.92,492.7,2757.96,192.86,54.9
STMN1011486878,689.89,860.6,1512.68,0,0
STMN1011486934,505.2,674.74,2254.51,0,0
STMN1011486958,4842.55,895.52,5991.24,0,0
STMN1011486964,0,38.63,446.6,0,0
STMN1011486966,731.64,1572.39,2356.47,0,0
STMN1011486969,0,485.69,485.69,0,0
STMN1011486998,76.52,133.04,214.3,0,0
STMN1011487002,296.38,1247.79,1549.56,0,0
STMN1011487016,50.45,231.41,281.41,0,0
STMN1011487020,476.57,1616.21,2137.54,159806.33,179.09
STMN1011487024,0,65.14,93.94,0,0
STMN1011487037,183.66,590.26,921.5,26442.44,6.73
STMN1011487043,200.41,2756.51,3360.34,0,0
STMN1011487048,0,484.77,484.77,0,0
STMN1011487054,209.73,1411.36,1847.23,0,0
STMN1011487084,218.54,4124.12,5139.8,2747320.25,44216.04
STMN1012053874,0,110.23,815.48,0,0
STMN1012053885,0,1812.94,1816.03,0,0
STMN1012053987,0,221.8,221.8,0,0
STMN1012055553,0,96.56,96.56,0,0
STMN1012057309,0,38.96,345.8,0,0
STMN1012057846,2136.43,445.41,2537.44,0,0
STMN1012060567,155.83,555.96,3863.33,0,0
STMN1012084177,41.7,23.03,61.67,0,0
STMN1012485948,4580.35,11714.97,23140.68,1383.27,13.79
STMN1012485979,0,171.09,171.09,0,0
STMN1012486010,42.88,114.74,157.88,346.47,0
STMN1012486013,15.48,12.72,23.68,752.68,25.53
STMN1012486017,0,213.45,213.45,1325.26,19.65
STMN1012486036,198.99,286.71,1983.99,63852.48,2528.67
STMN1012486044,0,338.31,477.31,0,0
STMN1012486048,0,3302.39,3513.28,0,0
STMN1012486248,722.63,428.53,1760.85,0,0
STMN1012486252,0,97.9,115.34,0,0
STMN1012486260,0,236.88,244.55,0,0
STMN1012486325,0,85.61,212.61,0,0
STMN1012486343,0,2867.56,2970.58,0,0
STMN1012486372,0.89,602.12,1327.35,0,0
STMN1012486414,0,0,444.04,440217.19,19087.12
STMN1012486433,0,96.7,103.34,0,0
STMN1012486437,0,646.8,862.4,0,0
STMN1012486439,0,81.64,90.8,0,0
STMN1012486482,4590.65,8657.38,21125.21,0,0
STMN1012486735,0,1907.55,3860.32,0,0
STMN1013091707,5.7,7.37,17.24,0,0
STMN1013493823,289.49,200.77,657.54,0,0
STMN1013493851,55.25,673.11,1477.09,0,0
STMN1013493857,0,382.33,857.22,0,0
STMN1013493950,2995.24,143.39,3363.55,8719.26,127.21
STMN1013494061,368.5,197.7,562.27,0,0
STMN1013494145,0,2383.71,3273.42,0,0
STMN1013494151,3290.4,8228.34,20256.52,437847.19,67199.29
STMN1013494152,745.35,1517.28,2894.44,0,0
STMN1013494214,6617.37,4321.25,12016.43,18953.17,1.9
STMN1013494215,106.3,47.43,435.67,0,0
STMN1013494237,48.04,459.68,503.73,0,0
STMN1013494239,8.59,88.5,92.65,0,0
STMN1013494243,1434.09,31.73,1479.38,0,0
STMN1013494246,15.91,111.27,118.18,0,0
STMN1013494272,549.14,157.49,715.46,0,0
STMN1013494288,280.12,28.43,309.91,0,0
STMN1013494294,242.25,72.78,351.5,0,0
STMN1013494305,857.07,207.79,1103.73,0,0
STMN1013494320,48.86,187.77,305.55,0,0
STMN1013494323,0,37.3,48.32,0,0
STMN1013494505,1107.26,560.16,1689.12,0,0
STMN1013494557,966.48,338.13,1512.27,0,0
STMN1013494570,205.67,140.67,382.67,0,0
STMN1013506770,114.66,0,175.22,0,0
STMN1014086214,1191.83,203.98,1406.82,0,0
STMN1014493084,42.44,31.49,71.27,1853.79,77.72
STMN1014493144,0,0,3181.38,264140.37,32574.97
STMN1014493161,891.7,429,3163.08,333744.48,26008.35
STMN1014493205,1998.4,1208.15,4753.6,1477.99,0
STMN1014493269,1328.48,89.46,9299.7,33369.24,16135.26
STMN1014493275,0,0,514.3,4882.32,2328.49
STMN1014493283,724.05,547.43,2378.13,4767.3,0
STMN1014493291,0,0,460.85,67172.6,11393.72
STMN1014493295,889.14,92.3,2852.97,92997.76,0
STMN1014493408,2017.86,2117.08,4811.87,163222.7,0
STMN1014493417,14.54,185.06,205.94,0,0
STMN1014493427,69.32,644.12,762.4,22820.94,0
STMN1014493428,3697.19,2774.68,7250.7,214904.08,445.07
STMN1014493510,1276.75,1898.95,5298.03,0,0
STMN1014493538,0,7.96,7.96,0,0
STMN1014493543,2648.29,117.52,2883.55,0,0
STMN1014493588,520.55,144.96,698.83,0,0
STMN1014493801,53.15,448.99,489.65,0,0
STMN1021485056,1026.74,1520.35,4528.13,70.77,0
STMN1021485161,46.47,43.12,81.49,2956.04,96.8
STMN1021485168,433.7,0,493.32,2025.7,0
STMN1021485172,36.02,0,88.98,2621.2,0
STMN1021485179,109.8,0,158.31,1885.22,90.6
STMN1021485189,114.67,0,197.32,5168.08,64.2
STMN1021485195,215.44,0,438.69,41794.84,0
STMN1021485196,113.75,0,157.03,1420.34,117.47
STMN1021485208,534.96,168.93,794.52,1675.01,0
STMN1021485219,652.09,124.39,806.64,0,0
STMN1021485259,881.36,960.45,2154.95,475.2,0
STMN1021485265,250.89,555.48,1009.87,2671.11,0
STMN1021485322,669.53,459.5,4891.32,65929.95,15076.39
STMN1021485464,1134.59,935.91,2271.59,593.3,0
STMN1021485465,458.26,1052.96,1603.7,1461.75,0
STMN1021485473,102.75,107.83,262.68,0,0
STMN1021485478,81.8,204.9,291.09,1925.39,0
STMN1021485489,141.42,173,417.95,33426.26,0
STMN1021485503,140.12,16.48,184.61,1754.32,242.78
STMN1021485510,218.07,54.41,408.5,611.01,0
STMN1021485525,641.23,559.43,1687.45,0,0
STMN1021485529,64.43,277.13,382.34,3118.07,0
STMN1021485530,11.84,14.55,18.76,275.34,0
STMN1021485536,1551.23,2290.86,3956.47,1911.41,0
STMN1021485697,675.8,804.58,1515.6,779.63,0
STMN1021485698,633.62,899.91,2336.91,780.65,0
STMN1021485703,2751.29,473.91,3373.53,0,0
STMN1021485716,124.02,206.01,357.07,0,0
STMN1021485726,9.87,153.43,158.58,0,0
STMN1021485727,3975.38,2828.4,6957.89,0,0
STMN1022072485,107.16,126.41,229.03,0,0
STMN1022484757,295.51,810.43,1154.68,0,0
STMN1022484767,14.18,131.55,131.55,0,0
STMN1022484932,0,568.75,696.57,0,0
STMN1022484975,930.74,259.08,1250.83,0,0
STMN1022484989,180.23,214.8,392.71,2640.38,0
STMN1022484997,340.65,263.52,610.83,0,0
STMN1022485003,149.61,55.55,189,3696.75,0
STMN1022485016,806.94,682.79,1618.03,0,0
STMN1022485021,345.82,151.55,645.13,0,0
STMN1022485035,1355.66,12.35,1507.09,0,0
STMN1023068159,173.74,583.53,763.82,0,0
STMN1023492479,3624.68,4933.54,8507.8,0,0
STMN1023492483,322.05,1144.06,1581.88,0,0
STMN1023492484,100.23,297.49,435.01,0,0
STMN1023492493,35.07,11.84,66.73,0,0
STMN1023492495,5285.41,4195.07,9809.46,11872.8,2000.18
STMN1023492602,2785.93,1201.24,4336.37,63910.05,8.34
STMN1023492711,9688.16,4467.45,27877.52,196273.32,40900.05
STMN1023492712,11.19,105.35,111.53,0,0
STMN1023492791,903.25,82.7,1023.12,137094.99,16575.82
STMN1023492808,662.59,532.78,1319.92,30.38,0
STMN1023492817,418.4,367.98,797.57,5796.4,0
STMN1023492824,461.31,156.23,647.36,195.15,0
STMN1023492832,649.38,225.11,885.15,0,0
STMN1023492842,251.26,362.45,614.39,1296.9,0
STMN1023492848,118.99,245.12,366.79,8809.42,0
STMN1023492855,155.76,207.72,369.78,1216.52,0
STMN1023492918,614.08,297.07,968.2,4611.57,93.89
STMN1023492926,2.84,134.81,138.41,178.25,0
STMN1023492931,7.81,234.75,326.13,0,0
STMN1023492935,0,152.98,154.69,559.04,93.03
STMN1023492941,0,346.51,346.51,5052.37,505.73
STMN1023492948,0,390.23,594.7,1873.13,319.14
STMN1023492958,367.69,2234.58,2971.14,4892.66,105.76
STMN1023492966,95.39,234.72,345.62,2946.49,0
STMN1023492970,7.09,108.06,113.21,615.37,0
STMN1023492980,149.65,841.74,980.91,5870.43,0
STMN1023492988,53.21,359.01,582.78,12026.96,0
STMN1023492993,315.52,233.32,702.09,0,0
STMN1023492995,6406.14,4527.75,19754.53,293.39,0
STMN1023493024,58.7,46.95,200.3,0,0
STMN1023493036,321.46,725.69,1059.8,0,0
STMN1023493040,63.22,174.03,422.93,0,0
STMN1024491817,1492.74,1481.94,2832.95,574.24,45.38
STMN1024491820,6.7,115.23,124.56,0,0
STMN1024492273,16616.09,3517.65,23223,402455.49,34972.82
STMN1024492280,1851.75,1052.87,3121.71,47134.16,0
STMN1024492405,0,0,0,0,0
STMN1061063885,588.06,950.88,1438.62,0,0
STMN1061067889,0,166.65,1063.09,0,0
STMN1061500543,109.38,150.7,417.2,0,0
STMN1061500550,298.25,428.99,871.27,0,0
STMN1061500570,0,490.66,642.16,0,0
STMN1061500640,453.95,467.74,1065.76,0,0
STMN1061500662,279.16,492.28,780.4,0,0
STMN1061510868,1591.69,865.48,2786.69,0,0
STMN1062059111,220.12,204.88,418.42,0,0
STMN1062064221,367.51,2279.91,4698.55,6530.52,284.14
STMN1062068430,0,107.24,151.8,0,0
STMN1062079868,0,432.76,689.6,0,0
STMN1062093496,0,307.91,1075.11,0,0
STMN1062500283,0,204.8,204.8,0,0
STMN1062500289,23.4,248.48,1918.76,131748.64,63905.95
STMN1062500336,387.93,1133.34,1667.38,0,0
STMN1062500344,1495.78,1383.95,2866.64,0,0
STMN1062500358,55.1,123.76,196.27,0,0
STMN1062500365,0,552.09,1205.73,0,0
STMN1062500388,264.39,48.48,395.74,0,0
STMN1062500399,716.1,274.58,995.85,0,0
STMN1062500407,539.98,292.02,773.2,0,0
STMN1062500423,862.93,640.59,3749.24,0,0
STMN1062500430,138.04,188.12,375.24,0,0
STMN1062500434,198.53,176.38,475.65,0,0
STMN1062500440,38.82,223.27,266.66,0,0
STMN1062500463,158.73,24.85,300.91,0,0
STMN1062500472,387.12,3065.58,5249.77,0,0
STMN1062500513,150.32,265.71,546.26,0,0
STMN1062500520,591.45,362.98,1053.33,0,0
STMN1063072532,0,192.79,460.41,0,0
STMN1063072661,0,323.87,1644.64,0,0
STMN1063072666,0,822.89,1373.11,0,0
STMN1063072672,0,34.84,2485.44,0,0
STMN1063072685,0,510.66,1570.45,0,0
STMN1063072709,0,85.52,652.33,0,0
STMN1063072717,0,363.16,866.01,0,0
STMN1063072722,0,83.96,471.76,0,0
STMN1063072813,0,23.13,247.6,0,0
STMN1064052132,194.31,647.06,1797.47,0,0
STMN1064065500,476.56,2147.94,5420.13,0,0
STMN1064069569,0,147.76,147.76,0,0
STMN1064069751,0,1166.51,1578.49,0,0
STMN1064069951,0,68.38,68.38,0,0
STMN1064076470,0,754.63,2782.14,0,0
STMN1064086802,0,88.48,136.55,0,0
STMN1064086803,0,133.71,390.62,0,0
STMN1064092294,242.2,445.67,2048.79,0,0
STMN1064502223,0,1308.32,2993.58,0,0
STMN1064502234,0,383.52,424.2,0,0
STMN1064502267,256.02,720.47,1591.64,0,0
STMN1071052474,541.14,58.38,614.09,37337.72,0
STMN1071057384,0,1484.66,2242.97,3747.63,0
STMN1071060482,64.05,2953.61,5215.23,975.41,0
STMN1071068934,0,156.81,1188.16,22912.99,0
STMN1071068959,0,303.02,1354.33,366519.41,90672.65
STMN1071068993,0,38.69,826.89,21559.37,8968.47
STMN1071069035,0,570.78,1825.44,3898.09,0
STMN1071075212,0,1208.58,1635.84,57922.62,0
STMN1071079732,0,226.61,232.02,8573.26,0
STMN1071081778,0,11.8,1940.95,0,0
STMN1071081800,0,0,1893.14,0,0
STMN1071500205,0,156.62,1273.19,0,0
STMN1071500215,0,251.8,1564.44,5361.57,137.38
STMN1071500254,0,252.1,623.71,21064.06,0
STMN1072052476,0,130.86,1215.52,0,0
STMN1072053628,0,3578.89,6151.67,972.73,0
STMN1072056180,0,156.25,156.25,60.05,0
STMN1072057394,0,347.45,754.46,0,0
STMN1072057760,0,3741.74,9767.81,0,0
STMN1072057921,1185.95,10332.42,19757.08,322399.53,19789.71
STMN1072074931,0,637.6,1211.78,0,0
