OBJECTID_1,STORMNET_I,Owner,Count_PerDA,Type_AS,Type_BR,Type_DP,Type_FB,Type_FM,Type_GR,Type_MB,Type_OS,Type_Other,Type_PL,Type_PP,Type_RF,Type_RT,Type_SF,Type_TF,Type_TR,Type_UG,Type_VF,Type_VS,Type_WL,Type_WS,Type_WP,Sum_DRAINAGE_AREA,Sum_TREATED_AREA,Shape_Length,Shape_Area,Pct_Treated,Area_AC
1648,STMN0253414339,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784.224997,130189.0932,0,2.988742284
1649,STMN0253414345,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.3441959,23090.5529,0,0.530088275
1650,STMN0253414350,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528.996735,94815.24643,0,2.176667257
1651,STMN0253414367,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110.715712,66169.87207,0,1.519057317
1652,STMN0253414371,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.17,0,4159.043311,860477.0768,0,19.75391457
1653,STMN0253414384,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137.040153,386594.4134,0,8.875022035
1654,STMN0253414399,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274.282814,287209.4214,0,6.593447434
1655,STMN0253414413,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5154.126713,838276.8392,0,19.2442652
1656,STMN0253414433,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162.042418,178718.22,0,4.102822197
1657,STMN0253414448,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214.070556,219718.8302,0,5.044070457
1658,STMN0253414455,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392.665605,109306.469,0,2.509341282
1659,STMN0253414462,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4974.867927,935745.4135,0,21.48184473
1660,STMN0253510122,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.352106,178480.3259,0,4.097360877
1661,STMN0253510186,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77,0,6810.075456,1243809.074,0,28.55404153
1662,STMN0253510202,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.96,17.818181,7100.385455,1625755.002,47.74131765,37.3223486
1663,STMN0253510214,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4389.3978,429350.6887,0,9.856574979
1664,STMN0253510221,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61,0,3347.996643,505405.5957,0,11.60256238
1665,STMN0253510236,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,2.19,2335.730355,184168.784,51.79814752,4.227950429
1666,STMN0253511366,VDOT,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.22,5.779999,7603.495519,1458397.58,17.26386225,33.48033549
1667,STMN0253513887,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4188.266803,624650.9817,0,14.34007071
1668,STMN0254015249,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3161.276506,340260.2083,0,7.811330793
1669,STMN0254015344,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4595.142792,541976.5863,0,12.44212016
1670,STMN0254015391,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.299,0.299,7830.401572,2400416.555,0.542588655,55.10620195
1671,STMN0254015439,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175.471448,145434.6681,0,3.338733926
1672,STMN0254015553,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2449.443003,154534.4187,0,3.54763629
1673,STMN0254015669,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963.397941,168091.1239,0,3.858856663
1674,STMN0254015707,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352.114215,95690.44221,0,2.196759067
1675,STMN0254015806,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886.392347,275376.9161,0,6.321809403
1676,STMN0254015925,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3078.079287,136534.5289,0,3.134414028
1677,STMN0254016017,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2215.560166,82503.33164,0,1.894023454
1678,STMN0254016093,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2879.236033,319171.8598,0,7.327206989
1679,STMN0254016325,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070.777497,55793.56625,0,1.28084916
1680,STMN0254016522,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108.357277,220008.456,0,5.050719377
1681,STMN0254016948,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.082392,76358.45446,0,1.75295592
1682,STMN0254017253,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5251.898999,1201409.627,0,27.58068027
1683,STMN0254017286,VDOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.38,0,14582.35781,3129625.305,0,71.84659834
1684,STMN0254017317,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3936.00215,667437.0286,0,15.32230712
1685,STMN0254017329,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885.514722,150898.6017,0,3.464169085
1686,STMN0254017364,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992.70855,230018.9279,0,5.280529108
1687,STMN0254017380,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475.751534,61870.56394,0,1.420358389
1688,STMN0254017616,FFX,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8.8,0,6265.357558,1574944.942,0,36.15590546
1689,STMN0254017629,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580.359338,92366.02398,0,2.120440621
1690,STMN0254017682,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225.488736,53151.16975,0,1.220187841
1691,STMN0254017723,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517.9619,71732.88946,0,1.646767135
1692,STMN0254017763,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5813.370363,1259062.818,0,28.9042207
1693,STMN0254017789,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795.4063724,26243.48564,0,0.602469941
1694,STMN0254017926,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592.5883038,13429.145,0,0.308291982
1695,STMN0254017957,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487.008614,123498.5581,0,2.835148119
1696,STMN0254017967,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.722982,107845.4417,0,2.475800576
1697,STMN0254017989,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575.788242,502307.4844,0,11.53143925
1698,STMN0254018055,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749.090602,133372.9801,0,3.061834564
1699,STMN0254018271,Private,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546.181259,627800.2058,0,14.41236724
1700,STMN0254018299,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3733.188257,366928.1525,0,8.423545
1701,STMN0254018383,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.8,0,9620.021947,3110922.07,0,71.41722942
1702,STMN0254018409,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.82,1.82,11517.64766,4230240.09,1.874098897,97.11333817
1703,STMN0254019879,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564.580191,102707.5453,0,2.357850233
1704,STMN0254020190,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.06,0,7226.844802,1140000.303,0,26.17091054
1705,STMN0254020364,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23,0,3056.676755,323893.6315,0,7.435604387
1706,STMN0254059702,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516.373513,72649.11034,0,1.667800756
1707,STMN0254079396,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703.511351,73104.14504,0,1.678246957
1708,STMN0254092605,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131.403932,226212.7869,0,5.193151786
1709,STMN0254095757,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955.2213597,38763.5279,0,0.889891711
1710,STMN0254095905,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3272.487338,328505.7906,0,7.541485413
1711,STMN0254509799,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705.17277,122435.1425,0,2.810735359
1712,STMN0254510051,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954.024575,107420.2996,0,2.466040617
1713,STMN0254510066,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739.320656,114199.1782,0,2.621662878
1714,STMN0254510094,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3408.505437,494627.1973,0,11.35512341
1715,STMN0254510099,FFX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4.37,0,6996.60792,1901532.08,0,43.65334449
1716,STMN0254510108,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.39255,52428.19591,0,1.203590579
1717,STMN0254515792,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998.46614,252138.1243,0,5.788318019
1718,STMN0261010623,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476.151471,120961.9703,0,2.776915844
1719,STMN0261010661,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5592.13775,956031.3859,0,21.94754844
1720,STMN0261010934,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284.178817,80291.62755,0,1.843249511
1721,STMN0261011104,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5370.674033,868653.2666,0,19.94161481
1722,STMN0261011436,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6546.722068,1468260.508,0,33.70675805
1723,STMN0261011617,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279.374724,161701.996,0,3.712181883
1724,STMN0261011626,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905.522069,398522.2367,0,9.148848274
1725,STMN0261011856,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4157.006395,681318.0596,0,15.64097302
1726,STMN0261011933,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933.019429,432143.1705,0,9.920681798
1727,STMN0261012191,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2984.504805,432818.8985,0,9.936194438
1728,STMN0261012281,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.925995,46660.37399,0,1.071179078
1729,STMN0261012308,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305.946422,69664.79602,0,1.599290052
1730,STMN0261012324,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390.750031,243544.7565,0,5.591040649
1731,STMN0261012491,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3268.607413,308890.5573,0,7.091179817
1732,STMN0261012496,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005.105828,127941.8365,0,2.937152164
1733,STMN0261012499,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.9993131,18523.51354,0,0.425243059
1734,STMN0261012636,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036.644195,44948.83577,0,1.03188741
1735,STMN0261012658,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.0229717,35484.87032,0,0.814623789
1736,STMN0261012746,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581.429481,63584.66551,0,1.459708904
1737,STMN0261012983,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.9540903,28714.95161,0,0.659207219
1738,STMN0261012988,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.432798,380037.9404,0,8.724505523
1739,STMN0261013114,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659.05991,78635.15197,0,1.805221913
1740,STMN0261013245,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906.6803417,28989.83266,0,0.665517645
1741,STMN0261013472,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620.29375,99379.84298,0,2.281456394
1742,STMN0261013475,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869.126946,294638.0703,0,6.76398643
1743,STMN0261013537,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.875871,65537.90347,0,1.504549257
1744,STMN0261013544,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,8134.069256,2298896.351,0,52.77560943
1745,STMN0261013551,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070.574231,37072.57966,0,0.851072726
1746,STMN0261013557,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635.50143,113372.8348,0,2.602692569
1747,STMN0261013610,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456.402334,94420.92205,0,2.167614778
1748,STMN0261013728,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865.371207,736188.8394,0,16.90063784
1749,STMN0261013812,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147.173146,252490.6159,0,5.796410145
1750,STMN0261014049,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209.229486,246129.6022,0,5.650380779
1751,STMN0261014582,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4146.47166,631775.1204,0,14.50361909
1752,STMN0261014824,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.32057,49320.6932,0,1.132251848
1753,STMN0261014973,FFX,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.59,0.067,6385.177464,1469524.084,0.198602279,33.73576588
1754,STMN0261088980,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.1386114,39277.15993,0,0.901683128
1755,STMN0261092427,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049.082394,53659.81734,0,1.23186483
1756,STMN0261508456,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728.596579,300066.6918,0,6.888610928
1757,STMN0261515789,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884.597269,242860.4955,0,5.575332114
1758,STMN0262010379,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.432768,86196.75559,0,1.97881314
1759,STMN0262011001,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380.66115,212732.4156,0,4.883683804
1760,STMN0262011239,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4617.69263,938100.0274,0,21.53589945
1761,STMN0262011241,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142.679057,60810.00949,0,1.396011311
1762,STMN0262011370,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953.216342,34932.25257,0,0.801937381
1763,STMN0262011419,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5426.673026,1106960.155,0,25.41241006
1764,STMN0262011513,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.280298,95988.34531,0,2.203598009
1765,STMN0262011600,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815.3397834,27769.15802,0,0.637494699
1766,STMN0262011632,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.569749,89215.53787,0,2.048115122
1767,STMN0262011817,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.139982,172021.6674,0,3.949089887
1768,STMN0262011862,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3390.006601,514478.8044,0,11.81085543
1769,STMN0262011947,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816.2347908,23652.55456,0,0.54299011
1770,STMN0262011979,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.822778,42409.43328,0,0.973590517
1771,STMN0262012028,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722.603652,134418.0345,0,3.085825807
1772,STMN0262012136,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688.349126,354141.8844,0,8.130011502
1773,STMN0262012258,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.8984076,29511.65449,0,0.677497074
1774,STMN0262012315,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5678.728436,1218945.228,0,27.98324388
1775,STMN0262012344,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088.170792,37131.21512,0,0.852418816
1776,STMN0262012399,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904.954367,99394.47822,0,2.281792374
1777,STMN0262012410,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473.22683,59497.4663,0,1.365879346
1778,STMN0262012493,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679.761451,326296.1493,0,7.490758827
1779,STMN0262012538,FFX,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.4,0.4,774.8275729,31979.78523,54.48420051,0.734157786
1780,STMN0262012631,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161.086386,50243.26224,0,1.153431203
1781,STMN0262012652,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3166.691183,318651.4811,0,7.315260692
1782,STMN0262012653,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.2146729,12057.06715,0,0.276793282
1783,STMN0262012668,FFX,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.65,0.65,1396.633182,94898.34847,29.83601633,2.178575024
1784,STMN0262012731,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4616.418323,658802.4729,0,15.12408421
1785,STMN0262012739,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954.488666,273281.312,0,6.27370076
1786,STMN0262012773,VDOT/FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533.387693,56855.62558,0,1.305230785
1787,STMN0262012781,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076.396325,51636.37475,0,1.185412794
1788,STMN0262012807,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.96089,45081.37283,0,1.034930054
1789,STMN0262012819,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608.522175,52069.00447,0,1.195344645
1790,STMN0262012912,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,0,5504.374959,879295.9268,0,20.18593765
1791,STMN0262012919,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841.680352,29462.8296,0,0.676376204
1792,STMN0262012932,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324.96082,60950.12676,0,1.399227974
1793,STMN0262012950,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3923.131113,415966.5134,0,9.549315364
1794,STMN0262012952,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194.736596,51885.81483,0,1.191139173
1795,STMN0262013002,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643.067881,282372.699,0,6.482411123
1796,STMN0262013011,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.8229393,34734.25925,0,0.797392061
1797,STMN0262013069,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.157314,36054.78666,0,0.827707321
1798,STMN0262013078,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819.377347,28427.40789,0,0.652606097
1799,STMN0262013102,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769.602174,72384.06985,0,1.661716239
1800,STMN0262013193,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.814668,58862.28899,0,1.351297623
1801,STMN0262013199,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855.685869,107241.1399,0,2.46192766
1802,STMN0262013259,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052.348345,175344.2084,0,4.025365238
1803,STMN0262013273,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675.347325,97314.69336,0,2.234046892
1804,STMN0262013322,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527.032789,119552.7139,0,2.744563639
1805,STMN0262013501,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310.319305,63014.78719,0,1.446626245
1806,STMN0262013589,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916.259988,297356.2726,0,6.826388018
1807,STMN0262013685,FFX,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.68,6.68,4884.399403,765796.1074,37.99701164,17.5803299
1808,STMN0262013692,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670.2266435,22350.58437,0,0.513100867
